14-02-16_12:18:46,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,14.0
14-02-16_12:18:53,-1.5610195,0.7290344,2.8634653,0.5489409,-0.2206951,0.7064442,29.339993,22.18997,13.798697,52.0
14-02-16_12:18:53,5.2325277,3.6535518,16.964117,0.5489409,-0.2206951,0.7064442,29.339993,22.18997,13.798697,52.0
14-02-16_12:18:53,5.2325277,3.6535518,16.964117,0.5489409,-0.2206951,0.7064442,29.483002,21.648531,13.492332,52.0
14-02-16_12:18:53,5.2325277,3.6535518,16.964117,0.5489409,-0.2206951,0.7064442,29.483002,21.648531,13.492332,56.0
14-02-16_12:18:53,5.2325277,3.6535518,16.964117,-0.3831679,-0.52215856,-0.3428375,29.483002,21.648531,13.492332,56.0
14-02-16_12:18:53,0.6488287,1.0283096,7.904457,-0.3831679,-0.52215856,-0.3428375,29.483002,21.648531,13.492332,56.0
14-02-16_12:18:53,0.6488287,1.0283096,7.904457,-0.3831679,-0.52215856,-0.3428375,29.483002,21.648531,13.492332,62.0
14-02-16_12:18:53,0.6488287,1.0283096,7.904457,-0.3831679,-0.52215856,-0.3428375,30.073921,20.824173,13.058694,62.0
14-02-16_12:18:53,0.6488287,1.0283096,7.904457,-0.25000983,-0.20151395,0.4209571,30.073921,20.824173,13.058694,62.0
14-02-16_12:18:53,-1.3754689,1.3227965,5.793968,-0.25000983,-0.20151395,0.4209571,30.073921,20.824173,13.058694,62.0
14-02-16_12:18:53,-1.3754689,1.3227965,5.793968,-0.25000983,-0.20151395,0.4209571,30.073921,20.824173,13.058694,64.0
14-02-16_12:18:53,-1.3754689,1.3227965,5.793968,-0.25000983,-0.20151395,0.4209571,30.687551,19.656733,12.44392,64.0
14-02-16_12:18:53,-1.3754689,1.3227965,5.793968,-0.25000983,-0.20151395,0.4209571,30.687551,19.656733,12.44392,62.0
14-02-16_12:18:54,-1.3754689,1.3227965,5.793968,0.865322,0.17026335,-0.2384416,30.687551,19.656733,12.44392,62.0
14-02-16_12:18:54,5.2289367,1.283292,21.059399,0.865322,0.17026335,-0.2384416,30.687551,19.656733,12.44392,62.0
14-02-16_12:18:54,5.2289367,1.283292,21.059399,0.865322,0.17026335,-0.2384416,30.68744,18.556547,11.856091,62.0
14-02-16_12:18:54,5.2289367,1.283292,21.059399,-0.79223424,-0.3133542,-0.0072720274,30.68744,18.556547,11.856091,62.0
14-02-16_12:18:54,0.80924016,2.3092074,3.4524388,-0.79223424,-0.3133542,-0.0072720274,30.68744,18.556547,11.856091,62.0
14-02-16_12:18:54,0.80924016,2.3092074,3.4524388,-0.79223424,-0.3133542,-0.0072720274,30.68744,18.556547,11.856091,66.0
14-02-16_12:18:54,0.80924016,2.3092074,3.4524388,-0.79223424,-0.3133542,-0.0072720274,30.047823,17.74751,11.488221,66.0
14-02-16_12:18:54,0.80924016,2.3092074,3.4524388,-0.79223424,-0.3133542,-0.0072720274,30.047823,17.74751,11.488221,64.0
14-02-16_12:18:54,0.80924016,2.3092074,3.4524388,-0.06785441,0.15962322,0.8928764,30.047823,17.74751,11.488221,64.0
14-02-16_12:18:54,0.47884035,0.90261406,5.5880666,-0.06785441,0.15962322,0.8928764,30.047823,17.74751,11.488221,64.0
14-02-16_12:18:54,0.47884035,0.90261406,5.5880666,-0.06785441,0.15962322,0.8928764,30.047823,17.74751,11.488221,62.0
14-02-16_12:18:54,0.47884035,0.90261406,5.5880666,-0.06785441,0.15962322,0.8928764,29.089188,17.600586,11.545663,62.0
14-02-16_12:18:54,0.47884035,0.90261406,5.5880666,0.73961604,-0.22493725,-0.48877156,29.089188,17.600586,11.545663,62.0
14-02-16_12:18:54,0.9876082,0.22984336,18.515558,0.73961604,-0.22493725,-0.48877156,29.089188,17.600586,11.545663,62.0
14-02-16_12:18:54,0.9876082,0.22984336,18.515558,0.73961604,-0.22493725,-0.48877156,28.654583,17.815464,11.786609,62.0
14-02-16_12:18:54,0.9876082,0.22984336,18.515558,0.73961604,-0.22493725,-0.48877156,28.654583,17.815464,11.786609,64.0
14-02-16_12:18:54,0.9876082,0.22984336,18.515558,-1.0042267,-0.016132897,0.14080718,28.654583,17.815464,11.786609,64.0
14-02-16_12:18:54,-1.5646108,2.12246,4.8243165,-1.0042267,-0.016132897,0.14080718,28.654583,17.815464,11.786609,64.0
14-02-16_12:18:54,-1.5646108,2.12246,4.8243165,-1.0042267,-0.016132897,0.14080718,28.597525,17.822437,11.927285,64.0
14-02-16_12:18:54,-1.5646108,2.12246,4.8243165,-1.0042267,-0.016132897,0.14080718,28.597525,17.822437,11.927285,66.0
14-02-16_12:18:55,-1.5646108,2.12246,4.8243165,0.8748998,0.72529113,-0.17557634,28.597525,17.822437,11.927285,66.0
14-02-16_12:18:55,-1.2150574,0.15682021,15.739482,0.8748998,0.72529113,-0.17557634,28.597525,17.822437,11.927285,66.0
14-02-16_12:18:55,-1.2150574,0.15682021,15.739482,0.8748998,0.72529113,-0.17557634,28.597525,17.822437,11.927285,62.0
14-02-16_12:18:55,-1.2150574,0.15682021,15.739482,0.8748998,0.72529113,-0.17557634,28.294943,18.099886,12.214915,62.0
14-02-16_12:18:55,-1.2150574,0.15682021,15.739482,-0.14775404,-0.3239943,0.21111463,28.294943,18.099886,12.214915,62.0
14-02-16_12:18:55,0.25378537,2.5222914,9.40203,-0.14775404,-0.3239943,0.21111463,28.294943,18.099886,12.214915,62.0
14-02-16_12:18:55,0.25378537,2.5222914,9.40203,-0.14775404,-0.3239943,0.21111463,28.231924,18.253643,12.416817,62.0
14-02-16_12:18:55,0.25378537,2.5222914,9.40203,-0.14775404,-0.3239943,0.21111463,28.231924,18.253643,12.416817,64.0
14-02-16_12:18:55,0.25378537,2.5222914,9.40203,-0.7666703,-0.34530574,0.6894146,28.231924,18.253643,12.416817,64.0
14-02-16_12:18:55,-0.51834464,1.7142484,5.415684,-0.7666703,-0.34530574,0.6894146,28.231924,18.253643,12.416817,64.0
14-02-16_12:18:55,-0.51834464,1.7142484,5.415684,-0.7666703,-0.34530574,0.6894146,28.231924,18.253643,12.416817,70.0
14-02-16_12:18:55,-0.51834464,1.7142484,5.415684,-0.7666703,-0.34530574,0.6894146,28.856642,17.748785,12.26563,70.0
14-02-16_12:18:55,-0.51834464,1.7142484,5.415684,-0.7666703,-0.34530574,0.6894146,28.856642,17.748785,12.26563,72.0
14-02-16_12:18:55,-0.51834464,1.7142484,5.415684,1.3840986,0.058429487,-0.10420736,28.856642,17.748785,12.26563,72.0
14-02-16_12:18:55,8.554482,0.3184288,21.059399,1.3840986,0.058429487,-0.10420736,28.856642,17.748785,12.26563,72.0
14-02-16_12:18:55,8.554482,0.3184288,21.059399,1.3840986,0.058429487,-0.10420736,28.856642,17.748785,12.26563,70.0
14-02-16_12:18:55,8.554482,0.3184288,21.059399,1.3840986,0.058429487,-0.10420736,30.09854,17.53244,12.190182,70.0
14-02-16_12:18:55,8.554482,0.3184288,21.059399,1.3840986,0.058429487,-0.10420736,30.09854,17.53244,12.190182,64.0
14-02-16_12:18:55,8.554482,0.3184288,21.059399,-0.9275252,-0.16527604,0.027885428,30.09854,17.53244,12.190182,64.0
14-02-16_12:18:55,-0.7505822,3.1914709,3.0310593,-0.9275252,-0.16527604,0.027885428,30.09854,17.53244,12.190182,64.0
14-02-16_12:18:55,-0.7505822,3.1914709,3.0310593,-0.9275252,-0.16527604,0.027885428,30.09854,17.53244,12.190182,68.0
14-02-16_12:18:55,-0.7505822,3.1914709,3.0310593,-0.9275252,-0.16527604,0.027885428,31.447086,17.678162,12.165842,68.0
14-02-16_12:18:56,-0.7505822,3.1914709,3.0310593,-0.4747974,0.62943625,0.2878246,31.447086,17.678162,12.165842,68.0
14-02-16_12:18:56,-0.90500826,1.1923125,3.0765493,-0.4747974,0.62943625,0.2878246,31.447086,17.678162,12.165842,68.0
14-02-16_12:18:56,-0.90500826,1.1923125,3.0765493,-0.4747974,0.62943625,0.2878246,31.447086,17.678162,12.165842,74.0
14-02-16_12:18:56,-0.90500826,1.1923125,3.0765493,-0.4747974,0.62943625,0.2878246,32.711575,18.04219,12.228465,74.0
14-02-16_12:18:56,-0.90500826,1.1923125,3.0765493,-0.4747974,0.62943625,0.2878246,32.711575,18.04219,12.228465,72.0
14-02-16_12:18:56,-0.90500826,1.1923125,3.0765493,1.0027244,-0.7341022,0.041748513,32.711575,18.04219,12.228465,72.0
14-02-16_12:18:56,1.7513585,-1.5382746,21.059399,1.0027244,-0.7341022,0.041748513,32.711575,18.04219,12.228465,72.0
14-02-16_12:18:56,1.7513585,-1.5382746,21.059399,1.0027244,-0.7341022,0.041748513,32.711575,18.04219,12.228465,68.0
14-02-16_12:18:56,1.7513585,-1.5382746,21.059399,1.0027244,-0.7341022,0.041748513,34.345425,18.784822,12.608897,68.0
14-02-16_12:18:56,1.7513585,-1.5382746,21.059399,1.0027244,-0.7341022,0.041748513,34.345425,18.784822,12.608897,70.0
14-02-16_12:18:56,1.7513585,-1.5382746,21.059399,-0.5930418,-0.47737348,0.17916763,34.345425,18.784822,12.608897,70.0
14-02-16_12:18:56,-0.8750807,2.3786395,3.8534677,-0.5930418,-0.47737348,0.17916763,34.345425,18.784822,12.608897,70.0
14-02-16_12:18:56,-0.8750807,2.3786395,3.8534677,-0.5930418,-0.47737348,0.17916763,34.345425,18.784822,12.608897,76.0
14-02-16_12:18:56,-0.8750807,2.3786395,3.8534677,-0.5930418,-0.47737348,0.17916763,35.57657,19.34682,12.892597,76.0
14-02-16_12:18:56,-0.8750807,2.3786395,3.8534677,-0.5930418,-0.47737348,0.17916763,35.57657,19.34682,12.892597,82.0
14-02-16_12:18:56,-0.8750807,2.3786395,3.8534677,0.43281507,0.24911794,0.09500081,35.57657,19.34682,12.892597,82.0
14-02-16_12:18:56,0.046686932,0.09696517,11.178528,0.43281507,0.24911794,0.09500081,35.57657,19.34682,12.892597,82.0
14-02-16_12:18:56,0.046686932,0.09696517,11.178528,0.43281507,0.24911794,0.09500081,35.57657,19.34682,12.892597,84.0
14-02-16_12:18:56,0.046686932,0.09696517,11.178528,0.43281507,0.24911794,0.09500081,35.183968,19.74429,12.867743,84.0
14-02-16_12:18:56,0.046686932,0.09696517,11.178528,0.43281507,0.24911794,0.09500081,35.183968,19.74429,12.867743,76.0
14-02-16_12:18:56,0.046686932,0.09696517,11.178528,0.1984569,0.23100846,-0.28636384,35.183968,19.74429,12.867743,76.0
14-02-16_12:18:56,1.2856863,0.78170687,13.310564,0.1984569,0.23100846,-0.28636384,35.183968,19.74429,12.867743,76.0
14-02-16_12:18:56,1.2856863,0.78170687,13.310564,0.1984569,0.23100846,-0.28636384,35.183968,19.74429,12.867743,72.0
14-02-16_12:18:56,1.2856863,0.78170687,13.310564,0.1984569,0.23100846,-0.28636384,34.159584,19.745308,12.527241,72.0
14-02-16_12:18:56,1.2856863,0.78170687,13.310564,0.1984569,0.23100846,-0.28636384,34.159584,19.745308,12.527241,68.0
14-02-16_12:18:57,1.2856863,0.78170687,13.310564,-0.48970392,-0.34316906,0.8161848,34.159584,19.745308,12.527241,68.0
14-02-16_12:18:57,-1.0390835,1.033098,4.0318356,-0.48970392,-0.34316906,0.8161848,34.159584,19.745308,12.527241,68.0
14-02-16_12:18:57,-1.0390835,1.033098,4.0318356,-0.48970392,-0.34316906,0.8161848,34.159584,19.745308,12.527241,74.0
14-02-16_12:18:57,-1.0390835,1.033098,4.0318356,-0.48970392,-0.34316906,0.8161848,33.885784,19.070168,11.897198,74.0
14-02-16_12:18:57,-1.0390835,1.033098,4.0318356,-0.48970392,-0.34316906,0.8161848,33.885784,19.070168,11.897198,76.0
14-02-16_12:18:57,-1.0390835,1.033098,4.0318356,0.90472484,0.45791617,0.14187591,33.885784,19.070168,11.897198,76.0
14-02-16_12:18:57,5.4779334,0.38067806,21.059399,0.90472484,0.45791617,0.14187591,33.885784,19.070168,11.897198,76.0
14-02-16_12:18:57,5.4779334,0.38067806,21.059399,0.90472484,0.45791617,0.14187591,34.313328,18.502665,11.311331,76.0
14-02-16_12:18:57,5.4779334,0.38067806,21.059399,0.90472484,0.45791617,0.14187591,34.313328,18.502665,11.311331,74.0
14-02-16_12:18:57,5.4779334,0.38067806,21.059399,-0.47372735,-0.8374454,0.315514,34.313328,18.502665,11.311331,74.0
14-02-16_12:18:57,2.0087352,2.6791117,3.321955,-0.47372735,-0.8374454,0.315514,34.313328,18.502665,11.311331,74.0
14-02-16_12:18:57,2.0087352,2.6791117,3.321955,-0.47372735,-0.8374454,0.315514,35.494305,18.098915,10.879035,74.0
14-02-16_12:18:57,2.0087352,2.6791117,3.321955,-0.47372735,-0.8374454,0.315514,35.494305,18.098915,10.879035,78.0
14-02-16_12:18:57,2.0087352,2.6791117,3.321955,-0.41939887,0.78814816,0.011913651,35.494305,18.098915,10.879035,78.0
14-02-16_12:18:57,-0.93972415,1.1480197,5.759252,-0.41939887,0.78814816,0.011913651,35.494305,18.098915,10.879035,78.0
14-02-16_12:18:57,-0.93972415,1.1480197,5.759252,-0.41939887,0.78814816,0.011913651,35.494305,18.098915,10.879035,80.0
14-02-16_12:18:57,-0.93972415,1.1480197,5.759252,-0.41939887,0.78814816,0.011913651,37.34569,17.671846,10.646901,80.0
14-02-16_12:18:57,-0.93972415,1.1480197,5.759252,-0.41939887,0.78814816,0.011913651,37.34569,17.671846,10.646901,78.0
14-02-16_12:18:57,-0.93972415,1.1480197,5.759252,1.4895502,0.046736613,-0.054125287,37.34569,17.671846,10.646901,78.0
14-02-16_12:18:57,1.4149733,0.93493575,19.908985,1.4895502,0.046736613,-0.054125287,37.34569,17.671846,10.646901,78.0
14-02-16_12:18:57,1.4149733,0.93493575,19.908985,1.4895502,0.046736613,-0.054125287,37.34569,17.671846,10.646901,68.0
14-02-16_12:18:57,1.4149733,0.93493575,19.908985,1.4895502,0.046736613,-0.054125287,39.33221,17.177967,10.548067,68.0
14-02-16_12:18:57,1.4149733,0.93493575,19.908985,1.4895502,0.046736613,-0.054125287,39.33221,17.177967,10.548067,72.0
14-02-16_12:18:58,1.4149733,0.93493575,19.908985,-0.5642796,-1.0749868,0.60101235,39.33221,17.177967,10.548067,72.0
14-02-16_12:18:58,1.0007763,2.802413,5.374983,-0.5642796,-1.0749868,0.60101235,39.33221,17.177967,10.548067,72.0
14-02-16_12:18:58,1.0007763,2.802413,5.374983,-0.5642796,-1.0749868,0.60101235,39.33221,17.177967,10.548067,76.0
14-02-16_12:18:58,1.0007763,2.802413,5.374983,-0.5642796,-1.0749868,0.60101235,40.51164,16.073631,10.153062,76.0
14-02-16_12:18:58,1.0007763,2.802413,5.374983,-0.5642796,-1.0749868,0.60101235,40.51164,16.073631,10.153062,74.0
14-02-16_12:18:58,1.0007763,2.802413,5.374983,0.39978468,0.4696466,-0.15426014,40.51164,16.073631,10.153062,74.0
14-02-16_12:18:58,0.019153614,1.2593501,12.513295,0.39978468,0.4696466,-0.15426014,40.51164,16.073631,10.153062,74.0
14-02-16_12:18:58,0.019153614,1.2593501,12.513295,0.39978468,0.4696466,-0.15426014,40.12363,14.574693,9.356642,74.0
14-02-16_12:18:58,0.019153614,1.2593501,12.513295,-0.30435988,0.20014721,-0.1286866,40.12363,14.574693,9.356642,74.0
14-02-16_12:18:58,1.5873557,2.0111294,12.819753,-0.30435988,0.20014721,-0.1286866,40.12363,14.574693,9.356642,74.0
14-02-16_12:18:58,1.5873557,2.0111294,12.819753,-0.30435988,0.20014721,-0.1286866,40.12363,14.574693,9.356642,76.0
14-02-16_12:18:58,1.5873557,2.0111294,12.819753,-0.30435988,0.20014721,-0.1286866,39.08858,12.928342,8.460186,76.0
14-02-16_12:18:58,1.5873557,2.0111294,12.819753,-0.30435988,0.20014721,-0.1286866,39.08858,12.928342,8.460186,82.0
14-02-16_12:18:58,1.5873557,2.0111294,12.819753,-0.4481706,0.22677882,1.4020984,39.08858,12.928342,8.460186,82.0
14-02-16_12:18:58,0.59136784,1.472434,4.260482,-0.4481706,0.22677882,1.4020984,39.08858,12.928342,8.460186,82.0
14-02-16_12:18:58,0.59136784,1.472434,4.260482,-0.4481706,0.22677882,1.4020984,39.08858,12.928342,8.460186,86.0
14-02-16_12:18:58,0.59136784,1.472434,4.260482,-0.4481706,0.22677882,1.4020984,38.7247,11.174596,7.8336296,86.0
14-02-16_12:18:58,0.59136784,1.472434,4.260482,-0.4481706,0.22677882,1.4020984,38.7247,11.174596,7.8336296,82.0
14-02-16_12:18:58,0.59136784,1.472434,4.260482,0.96437,0.31306523,-0.03813913,38.7247,11.174596,7.8336296,82.0
14-02-16_12:18:58,4.2700586,-0.39145198,15.466543,0.96437,0.31306523,-0.03813913,38.7247,11.174596,7.8336296,82.0
14-02-16_12:18:58,4.2700586,-0.39145198,15.466543,0.96437,0.31306523,-0.03813913,38.7247,11.174596,7.8336296,74.0
14-02-16_12:18:58,4.2700586,-0.39145198,15.466543,0.96437,0.31306523,-0.03813913,39.512207,9.856942,7.7651763,74.0
14-02-16_12:18:58,4.2700586,-0.39145198,15.466543,0.96437,0.31306523,-0.03813913,39.512207,9.856942,7.7651763,76.0
14-02-16_12:18:59,4.2700586,-0.39145198,15.466543,-1.2385944,-0.052326854,0.3879629,39.512207,9.856942,7.7651763,76.0
14-02-16_12:18:59,-0.32680854,1.5454572,10.445902,-1.2385944,-0.052326854,0.3879629,39.512207,9.856942,7.7651763,76.0
14-02-16_12:18:59,-0.32680854,1.5454572,10.445902,-1.2385944,-0.052326854,0.3879629,39.512207,9.856942,7.7651763,80.0
14-02-16_12:18:59,-0.32680854,1.5454572,10.445902,-1.2385944,-0.052326854,0.3879629,41.37827,9.041396,8.298486,80.0
14-02-16_12:18:59,-0.32680854,1.5454572,10.445902,-1.2385944,-0.052326854,0.3879629,41.37827,9.041396,8.298486,82.0
14-02-16_12:18:59,-0.32680854,1.5454572,10.445902,1.0463978,-0.9524753,1.7855898,41.37827,9.041396,8.298486,82.0
14-02-16_12:18:59,-0.019153614,-1.0474633,14.1425495,1.0463978,-0.9524753,1.7855898,41.37827,9.041396,8.298486,82.0
14-02-16_12:18:59,-0.019153614,-1.0474633,14.1425495,1.0463978,-0.9524753,1.7855898,41.37827,9.041396,8.298486,80.0
14-02-16_12:18:59,-0.019153614,-1.0474633,14.1425495,1.0463978,-0.9524753,1.7855898,43.70347,8.156972,9.203318,80.0
14-02-16_12:18:59,-0.019153614,-1.0474633,14.1425495,1.0463978,-0.9524753,1.7855898,43.70347,8.156972,9.203318,72.0
14-02-16_12:18:59,-0.019153614,-1.0474633,14.1425495,0.7033827,0.80627626,1.5299264,43.70347,8.156972,9.203318,72.0
14-02-16_12:18:59,-0.055066638,-0.4417302,8.596381,0.7033827,0.80627626,1.5299264,43.70347,8.156972,9.203318,72.0
14-02-16_12:18:59,-0.055066638,-0.4417302,8.596381,0.7033827,0.80627626,1.5299264,43.70347,8.156972,9.203318,64.0
14-02-16_12:18:59,-0.055066638,-0.4417302,8.596381,0.7033827,0.80627626,1.5299264,45.515465,5.9878597,10.01574,64.0
14-02-16_12:18:59,-0.055066638,-0.4417302,8.596381,0.7033827,0.80627626,1.5299264,45.515465,5.9878597,10.01574,62.0
14-02-16_12:18:59,-0.055066638,-0.4417302,8.596381,0.18779254,0.14262293,2.303312,45.515465,5.9878597,10.01574,62.0
14-02-16_12:18:59,1.1300632,0.3842694,11.087548,0.18779254,0.14262293,2.303312,45.515465,5.9878597,10.01574,62.0
14-02-16_12:18:59,1.1300632,0.3842694,11.087548,0.18779254,0.14262293,2.303312,45.515465,5.9878597,10.01574,54.0
14-02-16_12:18:59,1.1300632,0.3842694,11.087548,0.18779254,0.14262293,2.303312,46.080322,1.4241714,10.697432,54.0
14-02-16_12:18:59,1.1300632,0.3842694,11.087548,0.18779254,0.14262293,2.303312,46.080322,1.4241714,10.697432,52.0
14-02-16_12:18:59,1.1300632,0.3842694,11.087548,0.08552715,0.590034,1.4542964,46.080322,1.4241714,10.697432,52.0
14-02-16_12:18:59,1.388637,0.81402856,10.69849,0.08552715,0.590034,1.4542964,46.080322,1.4241714,10.697432,52.0
14-02-16_12:18:59,1.388637,0.81402856,10.69849,0.08552715,0.590034,1.4542964,46.080322,1.4241714,10.697432,54.0
14-02-16_12:18:59,1.388637,0.81402856,10.69849,0.08552715,0.590034,1.4542964,45.302666,-5.2354813,11.5941305,54.0
14-02-16_12:19:00,1.388637,0.81402856,10.69849,0.08339662,0.28856415,0.5509521,45.302666,-5.2354813,11.5941305,54.0
14-02-16_12:19:00,1.2389994,1.7872716,10.99178,0.08339662,0.28856415,0.5509521,45.302666,-5.2354813,11.5941305,54.0
14-02-16_12:19:00,1.2389994,1.7872716,10.99178,0.08339662,0.28856415,0.5509521,45.302666,-5.2354813,11.5941305,50.0
14-02-16_12:19:00,1.2389994,1.7872716,10.99178,0.08339662,0.28856415,0.5509521,43.608887,-12.542802,12.712926,50.0
14-02-16_12:19:00,1.2389994,1.7872716,10.99178,0.38912752,-0.3356808,-0.49407232,43.608887,-12.542802,12.712926,50.0
14-02-16_12:19:00,1.1216835,2.421735,10.048465,0.38912752,-0.3356808,-0.49407232,43.608887,-12.542802,12.712926,50.0
14-02-16_12:19:00,1.1216835,2.421735,10.048465,0.38912752,-0.3356808,-0.49407232,43.608887,-12.542802,12.712926,48.0
14-02-16_12:19:00,1.1216835,2.421735,10.048465,0.38912752,-0.3356808,-0.49407232,41.664413,-19.141775,13.906016,48.0
14-02-16_12:19:00,1.1216835,2.421735,10.048465,0.38912752,-0.3356808,-0.49407232,41.664413,-19.141775,13.906016,46.0
14-02-16_12:19:00,1.1216835,2.421735,10.048465,0.27301368,-0.7276981,-1.4176565,41.664413,-19.141775,13.906016,46.0
14-02-16_12:19:00,-0.6500258,2.5330653,9.180567,0.27301368,-0.7276981,-1.4176565,41.664413,-19.141775,13.906016,46.0
14-02-16_12:19:00,-0.6500258,2.5330653,9.180567,0.27301368,-0.7276981,-1.4176565,41.664413,-19.141775,13.906016,44.0
14-02-16_12:19:00,-0.6500258,2.5330653,9.180567,0.27301368,-0.7276981,-1.4176565,40.02638,-24.42603,15.11285,44.0
14-02-16_12:19:00,-0.6500258,2.5330653,9.180567,0.27301368,-0.7276981,-1.4176565,40.02638,-24.42603,15.11285,48.0
14-02-16_12:19:00,-0.6500258,2.5330653,9.180567,-0.0806541,-0.93435943,-1.5540104,40.02638,-24.42603,15.11285,48.0
14-02-16_12:19:00,-0.1364695,3.8989575,10.423157,-0.0806541,-0.93435943,-1.5540104,40.02638,-24.42603,15.11285,48.0
14-02-16_12:19:00,-0.1364695,3.8989575,10.423157,-0.0806541,-0.93435943,-1.5540104,39.023914,-28.102297,16.136831,48.0
14-02-16_12:19:00,-0.1364695,3.8989575,10.423157,-0.0806541,-0.93435943,-1.5540104,39.023914,-28.102297,16.136831,46.0
