14-02-16_12:17:32,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,30.0
14-02-16_12:17:37,-2.1883004,-3.4105403,13.889961,0.85913336,0.23790684,3.4992616,8.036524,-18.37244,16.084097,332.0
14-02-16_12:17:37,-2.1883004,-3.4105403,13.889961,0.85913336,0.23790684,3.4992616,8.036524,-18.37244,16.084097,316.0
14-02-16_12:17:38,-2.1883004,-3.4105403,13.889961,1.1627337,0.61287993,2.5064352,8.036524,-18.37244,16.084097,316.0
14-02-16_12:17:38,-3.156755,2.160767,8.810662,1.1627337,0.61287993,2.5064352,8.036524,-18.37244,16.084097,316.0
14-02-16_12:17:38,-3.156755,2.160767,8.810662,1.1627337,0.61287993,2.5064352,8.036524,-18.37244,16.084097,298.0
14-02-16_12:17:38,-3.156755,2.160767,8.810662,1.1627337,0.61287993,2.5064352,6.8946724,-14.34489,15.122817,298.0
14-02-16_12:17:38,-3.156755,2.160767,8.810662,1.1627337,0.61287993,2.5064352,6.8946724,-14.34489,15.122817,290.0
14-02-16_12:17:38,-3.156755,2.160767,8.810662,0.98270166,0.14523496,2.3658237,6.8946724,-14.34489,15.122817,290.0
14-02-16_12:17:38,-12.0727625,2.8263552,20.019117,0.98270166,0.14523496,2.3658237,6.8946724,-14.34489,15.122817,290.0
14-02-16_12:17:38,-12.0727625,2.8263552,20.019117,0.98270166,0.14523496,2.3658237,6.8946724,-14.34489,15.122817,264.0
14-02-16_12:17:38,-12.0727625,2.8263552,20.019117,0.98270166,0.14523496,2.3658237,7.467059,-9.911563,13.690724,264.0
14-02-16_12:17:38,-12.0727625,2.8263552,20.019117,0.98270166,0.14523496,2.3658237,7.467059,-9.911563,13.690724,240.0
14-02-16_12:17:38,-12.0727625,2.8263552,20.019117,3.2154958,1.8635064,1.8491704,7.467059,-9.911563,13.690724,240.0
14-02-16_12:17:38,-3.2800562,-4.5022964,12.071565,3.2154958,1.8635064,1.8491704,7.467059,-9.911563,13.690724,240.0
14-02-16_12:17:38,-3.2800562,-4.5022964,12.071565,3.2154958,1.8635064,1.8491704,7.467059,-9.911563,13.690724,252.0
14-02-16_12:17:38,-3.2800562,-4.5022964,12.071565,3.2154958,1.8635064,1.8491704,9.487148,-7.5147057,12.342014,252.0
14-02-16_12:17:38,-3.2800562,-4.5022964,12.071565,3.2154958,1.8635064,1.8491704,9.487148,-7.5147057,12.342014,272.0
14-02-16_12:17:38,-3.2800562,-4.5022964,12.071565,0.062313177,3.5508854,2.6598365,9.487148,-7.5147057,12.342014,272.0
14-02-16_12:17:38,3.1854854,0.3878607,12.155362,0.062313177,3.5508854,2.6598365,9.487148,-7.5147057,12.342014,272.0
14-02-16_12:17:38,3.1854854,0.3878607,12.155362,0.062313177,3.5508854,2.6598365,9.487148,-7.5147057,12.342014,262.0
14-02-16_12:17:38,3.1854854,0.3878607,12.155362,0.062313177,3.5508854,2.6598365,12.771995,-9.228977,12.199131,262.0
14-02-16_12:17:38,3.1854854,0.3878607,12.155362,0.062313177,3.5508854,2.6598365,12.771995,-9.228977,12.199131,226.0
14-02-16_12:17:38,3.1854854,0.3878607,12.155362,-2.1374698,1.5162617,0.42279974,12.771995,-9.228977,12.199131,226.0
14-02-16_12:17:38,-4.2999864,4.332308,14.101848,-2.1374698,1.5162617,0.42279974,12.771995,-9.228977,12.199131,226.0
14-02-16_12:17:38,-4.2999864,4.332308,14.101848,-2.1374698,1.5162617,0.42279974,12.771995,-9.228977,12.199131,188.0
14-02-16_12:17:38,-4.2999864,4.332308,14.101848,-2.1374698,1.5162617,0.42279974,18.385983,-13.895236,13.468711,188.0
14-02-16_12:17:38,-4.2999864,4.332308,14.101848,-2.1374698,1.5162617,0.42279974,18.385983,-13.895236,13.468711,172.0
14-02-16_12:17:39,-4.2999864,4.332308,14.101848,-0.91561157,1.2989478,-1.0557873,18.385983,-13.895236,13.468711,172.0
14-02-16_12:17:39,4.238934,-2.6431987,15.200787,-0.91561157,1.2989478,-1.0557873,18.385983,-13.895236,13.468711,172.0
14-02-16_12:17:39,4.238934,-2.6431987,15.200787,-0.91561157,1.2989478,-1.0557873,18.385983,-13.895236,13.468711,148.0
14-02-16_12:17:39,4.238934,-2.6431987,15.200787,-0.91561157,1.2989478,-1.0557873,26.351637,-17.934153,15.474966,148.0
14-02-16_12:17:39,4.238934,-2.6431987,15.200787,-0.91561157,1.2989478,-1.0557873,26.351637,-17.934153,15.474966,144.0
14-02-16_12:17:39,4.238934,-2.6431987,15.200787,0.29985517,-1.5602219,-1.5063941,26.351637,-17.934153,15.474966,144.0
14-02-16_12:17:39,-0.29927522,1.9261353,12.316971,0.29985517,-1.5602219,-1.5063941,26.351637,-17.934153,15.474966,144.0
14-02-16_12:17:39,-0.29927522,1.9261353,12.316971,0.29985517,-1.5602219,-1.5063941,26.351637,-17.934153,15.474966,124.0
14-02-16_12:17:39,-0.29927522,1.9261353,12.316971,0.29985517,-1.5602219,-1.5063941,35.232693,-18.86969,17.625593,124.0
14-02-16_12:17:39,-0.29927522,1.9261353,12.316971,0.29985517,-1.5602219,-1.5063941,35.232693,-18.86969,17.625593,96.0
14-02-16_12:17:39,-0.29927522,1.9261353,12.316971,0.8846901,0.36043727,-1.8174589,35.232693,-18.86969,17.625593,96.0
14-02-16_12:17:39,1.2210429,2.885013,6.3913217,0.8846901,0.36043727,-1.8174589,35.232693,-18.86969,17.625593,96.0
14-02-16_12:17:39,1.2210429,2.885013,6.3913217,0.8846901,0.36043727,-1.8174589,35.232693,-18.86969,17.625593,72.0
14-02-16_12:17:39,1.2210429,2.885013,6.3913217,0.8846901,0.36043727,-1.8174589,42.83408,-16.389341,18.982298,72.0
14-02-16_12:17:39,1.2210429,2.885013,6.3913217,0.8846901,0.36043727,-1.8174589,42.83408,-16.389341,18.982298,62.0
14-02-16_12:17:39,1.2210429,2.885013,6.3913217,-1.2437083,0.52874905,-1.0653821,42.83408,-16.389341,18.982298,62.0
14-02-16_12:17:39,4.2078094,-3.4117374,14.665683,-1.2437083,0.52874905,-1.0653821,42.83408,-16.389341,18.982298,62.0
14-02-16_12:17:39,4.2078094,-3.4117374,14.665683,-1.2437083,0.52874905,-1.0653821,42.83408,-16.389341,18.982298,110.0
14-02-16_12:17:39,4.2078094,-3.4117374,14.665683,-1.2437083,0.52874905,-1.0653821,47.717445,-11.37472,19.171646,110.0
14-02-16_12:17:39,4.2078094,-3.4117374,14.665683,-1.2437083,0.52874905,-1.0653821,47.717445,-11.37472,19.171646,148.0
14-02-16_12:17:39,4.2078094,-3.4117374,14.665683,1.6559416,-1.2822005,-1.5138584,47.717445,-11.37472,19.171646,148.0
14-02-16_12:17:39,-6.6762314,8.615535,12.579136,1.6559416,-1.2822005,-1.5138584,47.717445,-11.37472,19.171646,148.0
14-02-16_12:17:39,-6.6762314,8.615535,12.579136,1.6559416,-1.2822005,-1.5138584,47.717445,-11.37472,19.171646,184.0
14-02-16_12:17:39,-6.6762314,8.615535,12.579136,1.6559416,-1.2822005,-1.5138584,49.64318,-5.8455215,18.51031,184.0
14-02-16_12:17:39,-6.6762314,8.615535,12.579136,1.6559416,-1.2822005,-1.5138584,49.64318,-5.8455215,18.51031,206.0
14-02-16_12:17:40,-6.6762314,8.615535,12.579136,0.7781565,-1.0275834,0.5868539,49.64318,-5.8455215,18.51031,206.0
14-02-16_12:17:40,-3.276465,-7.2723875,10.431537,0.7781565,-1.0275834,0.5868539,49.64318,-5.8455215,18.51031,206.0
14-02-16_12:17:40,-3.276465,-7.2723875,10.431537,0.7781565,-1.0275834,0.5868539,49.64318,-5.8455215,18.51031,320.0
14-02-16_12:17:40,-3.276465,-7.2723875,10.431537,0.7781565,-1.0275834,0.5868539,47.79568,-1.750719,16.913782,320.0
14-02-16_12:17:40,-3.276465,-7.2723875,10.431537,0.7781565,-1.0275834,0.5868539,47.79568,-1.750719,16.913782,420.0
14-02-16_12:17:40,-3.276465,-7.2723875,10.431537,-0.46074605,2.6443832,1.5594404,47.79568,-1.750719,16.913782,420.0
14-02-16_12:17:40,5.8358665,1.3862427,14.155718,-0.46074605,2.6443832,1.5594404,47.79568,-1.750719,16.913782,420.0
14-02-16_12:17:40,5.8358665,1.3862427,14.155718,-0.46074605,2.6443832,1.5594404,47.79568,-1.750719,16.913782,640.0
14-02-16_12:17:40,5.8358665,1.3862427,14.155718,-0.46074605,2.6443832,1.5594404,43.687054,0.2133386,14.856752,640.0
14-02-16_12:17:40,5.8358665,1.3862427,14.155718,-0.46074605,2.6443832,1.5594404,43.687054,0.2133386,14.856752,972.0
14-02-16_12:17:40,5.8358665,1.3862427,14.155718,0.41703185,-1.8222706,0.97247964,43.687054,0.2133386,14.856752,972.0
14-02-16_12:17:40,-6.295553,2.195483,13.705607,0.41703185,-1.8222706,0.97247964,43.687054,0.2133386,14.856752,972.0
14-02-16_12:17:40,-6.295553,2.195483,13.705607,0.41703185,-1.8222706,0.97247964,43.687054,0.2133386,14.856752,928.0
14-02-16_12:17:40,-6.295553,2.195483,13.705607,0.41703185,-1.8222706,0.97247964,41.47281,-0.73838747,13.374645,928.0
14-02-16_12:17:40,-6.295553,2.195483,13.705607,0.41703185,-1.8222706,0.97247964,41.47281,-0.73838747,13.374645,586.0
14-02-16_12:17:40,-6.295553,2.195483,13.705607,-0.5896476,-1.1319667,2.3445477,41.47281,-0.73838747,13.374645,586.0
14-02-16_12:17:40,3.903746,-4.382586,13.861231,-0.5896476,-1.1319667,2.3445477,41.47281,-0.73838747,13.374645,586.0
14-02-16_12:17:40,3.903746,-4.382586,13.861231,-0.5896476,-1.1319667,2.3445477,41.47281,-0.73838747,13.374645,428.0
14-02-16_12:17:40,3.903746,-4.382586,13.861231,-0.5896476,-1.1319667,2.3445477,40.83257,-3.1994348,12.608977,428.0
14-02-16_12:17:40,3.903746,-4.382586,13.861231,-0.5896476,-1.1319667,2.3445477,40.83257,-3.1994348,12.608977,398.0
14-02-16_12:17:40,3.903746,-4.382586,13.861231,0.50650954,2.1724834,1.0140324,40.83257,-3.1994348,12.608977,398.0
14-02-16_12:17:40,5.209783,-2.9903579,11.86327,0.50650954,2.1724834,1.0140324,40.83257,-3.1994348,12.608977,398.0
14-02-16_12:17:40,5.209783,-2.9903579,11.86327,0.50650954,2.1724834,1.0140324,40.83257,-3.1994348,12.608977,258.0
14-02-16_12:17:40,5.209783,-2.9903579,11.86327,0.50650954,2.1724834,1.0140324,39.099583,-4.219826,11.998883,258.0
14-02-16_12:17:40,5.209783,-2.9903579,11.86327,0.50650954,2.1724834,1.0140324,39.099583,-4.219826,11.998883,198.0
14-02-16_12:17:41,5.209783,-2.9903579,11.86327,0.9485943,-1.4547418,-1.3508546,39.099583,-4.219826,11.998883,198.0
14-02-16_12:17:41,-7.5285673,3.2010477,8.2516165,0.9485943,-1.4547418,-1.3508546,39.099583,-4.219826,11.998883,198.0
14-02-16_12:17:41,-7.5285673,3.2010477,8.2516165,0.9485943,-1.4547418,-1.3508546,37.66614,-3.855306,11.163228,198.0
14-02-16_12:17:41,-7.5285673,3.2010477,8.2516165,0.9485943,-1.4547418,-1.3508546,37.66614,-3.855306,11.163228,130.0
14-02-16_12:17:41,-7.5285673,3.2010477,8.2516165,-0.19337639,0.21561165,0.36316675,37.66614,-3.855306,11.163228,130.0
14-02-16_12:17:41,0.44532153,-0.6931214,11.886014,-0.19337639,0.21561165,0.36316675,37.66614,-3.855306,11.163228,130.0
14-02-16_12:17:41,0.44532153,-0.6931214,11.886014,-0.19337639,0.21561165,0.36316675,37.66614,-3.855306,11.163228,58.0
14-02-16_12:17:41,0.44532153,-0.6931214,11.886014,-0.19337639,0.21561165,0.36316675,37.65751,-3.1819484,9.47801,58.0
14-02-16_12:17:41,0.44532153,-0.6931214,11.886014,-0.19337639,0.21561165,0.36316675,37.65751,-3.1819484,9.47801,40.0
14-02-16_12:17:41,0.44532153,-0.6931214,11.886014,-0.73346543,1.3341393,0.97143275,37.65751,-3.1819484,9.47801,40.0
14-02-16_12:17:41,1.0498575,-2.1176715,11.609484,-0.73346543,1.3341393,0.97143275,37.65751,-3.1819484,9.47801,40.0
14-02-16_12:17:41,1.0498575,-2.1176715,11.609484,-0.73346543,1.3341393,0.97143275,37.65751,-3.1819484,9.47801,48.0
14-02-16_12:17:41,1.0498575,-2.1176715,11.609484,-0.73346543,1.3341393,0.97143275,38.77645,-2.8243034,7.2835197,48.0
14-02-16_12:17:41,1.0498575,-2.1176715,11.609484,-0.73346543,1.3341393,0.97143275,38.77645,-2.8243034,7.2835197,54.0
14-02-16_12:17:41,1.0498575,-2.1176715,11.609484,0.8942586,0.23265588,-0.18970549,38.77645,-2.8243034,7.2835197,54.0
14-02-16_12:17:41,-5.7903767,3.145981,10.126276,0.8942586,0.23265588,-0.18970549,38.77645,-2.8243034,7.2835197,54.0
14-02-16_12:17:41,-5.7903767,3.145981,10.126276,0.8942586,0.23265588,-0.18970549,38.77645,-2.8243034,7.2835197,68.0
14-02-16_12:17:41,-5.7903767,3.145981,10.126276,0.8942586,0.23265588,-0.18970549,41.515556,-4.214087,6.3936815,68.0
14-02-16_12:17:41,-5.7903767,3.145981,10.126276,0.8942586,0.23265588,-0.18970549,41.515556,-4.214087,6.3936815,78.0
14-02-16_12:17:41,-5.7903767,3.145981,10.126276,0.09212407,-0.15406041,0.66675246,41.515556,-4.214087,6.3936815,78.0
14-02-16_12:17:41,-7.091625,0.60812724,11.711238,0.09212407,-0.15406041,0.66675246,41.515556,-4.214087,6.3936815,78.0
14-02-16_12:17:41,-7.091625,0.60812724,11.711238,0.09212407,-0.15406041,0.66675246,41.515556,-4.214087,6.3936815,82.0
14-02-16_12:17:41,-7.091625,0.60812724,11.711238,0.09212407,-0.15406041,0.66675246,44.49446,-7.51595,7.309322,82.0
14-02-16_12:17:42,-7.091625,0.60812724,11.711238,-0.15501729,0.32317805,1.0470519,44.49446,-7.51595,7.309322,82.0
14-02-16_12:17:42,-0.7529764,-0.5542577,10.542868,-0.15501729,0.32317805,1.0470519,44.49446,-7.51595,7.309322,82.0
14-02-16_12:17:42,-0.7529764,-0.5542577,10.542868,-0.15501729,0.32317805,1.0470519,44.49446,-7.51595,7.309322,74.0
14-02-16_12:17:42,-0.7529764,-0.5542577,10.542868,-0.15501729,0.32317805,1.0470519,45.719772,-11.300064,9.029702,74.0
14-02-16_12:17:42,-0.7529764,-0.5542577,10.542868,-0.15501729,0.32317805,1.0470519,45.719772,-11.300064,9.029702,68.0
14-02-16_12:17:42,-0.7529764,-0.5542577,10.542868,0.35950544,-0.15192987,0.76369154,45.719772,-11.300064,9.029702,68.0
14-02-16_12:17:42,-0.997185,1.4269443,11.662156,0.35950544,-0.15192987,0.76369154,45.719772,-11.300064,9.029702,68.0
14-02-16_12:17:42,-0.997185,1.4269443,11.662156,0.35950544,-0.15192987,0.76369154,45.719772,-11.300064,9.029702,56.0
14-02-16_12:17:42,-0.997185,1.4269443,11.662156,0.35950544,-0.15192987,0.76369154,45.419636,-14.656118,10.868084,56.0
14-02-16_12:17:42,-0.997185,1.4269443,11.662156,0.35950544,-0.15192987,0.76369154,45.419636,-14.656118,10.868084,52.0
14-02-16_12:17:42,-0.997185,1.4269443,11.662156,-0.017602962,-0.03154221,0.1895212,45.419636,-14.656118,10.868084,52.0
14-02-16_12:17:42,-2.0171149,2.018312,8.735245,-0.017602962,-0.03154221,0.1895212,45.419636,-14.656118,10.868084,52.0
14-02-16_12:17:42,-2.0171149,2.018312,8.735245,-0.017602962,-0.03154221,0.1895212,45.419636,-14.656118,10.868084,44.0
14-02-16_12:17:42,-2.0171149,2.018312,8.735245,-0.017602962,-0.03154221,0.1895212,44.772038,-17.19286,12.5226145,44.0
14-02-16_12:17:42,-2.0171149,2.018312,8.735245,-0.017602962,-0.03154221,0.1895212,44.772038,-17.19286,12.5226145,40.0
14-02-16_12:17:42,-2.0171149,2.018312,8.735245,-0.27220115,-0.1306118,0.9384021,44.772038,-17.19286,12.5226145,40.0
14-02-16_12:17:42,1.7130513,0.027533319,11.477803,-0.27220115,-0.1306118,0.9384021,44.772038,-17.19286,12.5226145,40.0
14-02-16_12:17:42,1.7130513,0.027533319,11.477803,-0.27220115,-0.1306118,0.9384021,44.772038,-17.19286,12.5226145,34.0
14-02-16_12:17:42,1.7130513,0.027533319,11.477803,-0.27220115,-0.1306118,0.9384021,43.98773,-19.050575,13.827789,34.0
14-02-16_12:17:42,1.7130513,0.027533319,11.477803,-0.27220115,-0.1306118,0.9384021,43.98773,-19.050575,13.827789,28.0
14-02-16_12:17:42,1.7130513,0.027533319,11.477803,0.3009111,0.3956288,0.2608939,43.98773,-19.050575,13.827789,28.0
14-02-16_12:17:42,4.0653543,0.5758055,10.691308,0.3009111,0.3956288,0.2608939,43.98773,-19.050575,13.827789,28.0
14-02-16_12:17:42,4.0653543,0.5758055,10.691308,0.3009111,0.3956288,0.2608939,43.98773,-19.050575,13.827789,24.0
14-02-16_12:17:42,4.0653543,0.5758055,10.691308,0.3009111,0.3956288,0.2608939,42.90573,-20.686361,14.823212,24.0
14-02-16_12:17:42,4.0653543,0.5758055,10.691308,0.3009111,0.3956288,0.2608939,42.90573,-20.686361,14.823212,20.0
14-02-16_12:17:43,4.0653543,0.5758055,10.691308,-0.106024705,-0.2978458,-0.58917964,42.90573,-20.686361,14.823212,20.0
14-02-16_12:17:43,-1.3874398,1.2246342,9.998186,-0.106024705,-0.2978458,-0.58917964,42.90573,-20.686361,14.823212,20.0
14-02-16_12:17:43,-1.3874398,1.2246342,9.998186,-0.106024705,-0.2978458,-0.58917964,42.90573,-20.686361,14.823212,14.0
14-02-16_12:17:43,-1.3874398,1.2246342,9.998186,-0.106024705,-0.2978458,-0.58917964,41.95349,-22.23875,15.663347,14.0
14-02-16_12:17:43,-1.3874398,1.2246342,9.998186,-0.106024705,-0.2978458,-0.58917964,41.95349,-22.23875,15.663347,12.0
14-02-16_12:17:43,-1.3874398,1.2246342,9.998186,0.8132985,-0.35110903,1.0385444,41.95349,-22.23875,15.663347,12.0
14-02-16_12:17:43,1.5394717,2.2122424,12.176909,0.8132985,-0.35110903,1.0385444,41.95349,-22.23875,15.663347,12.0
14-02-16_12:17:43,1.5394717,2.2122424,12.176909,0.8132985,-0.35110903,1.0385444,41.95349,-22.23875,15.663347,8.0
14-02-16_12:17:43,1.5394717,2.2122424,12.176909,0.8132985,-0.35110903,1.0385444,41.103264,-24.054333,16.526936,8.0
14-02-16_12:17:43,1.5394717,2.2122424,12.176909,0.8132985,-0.35110903,1.0385444,41.103264,-24.054333,16.526936,10.0
14-02-16_12:17:43,1.5394717,2.2122424,12.176909,0.04417758,-0.04963919,0.18739812,41.103264,-24.054333,16.526936,10.0
14-02-16_12:17:43,2.6551697,1.9297266,9.698911,0.04417758,-0.04963919,0.18739812,41.103264,-24.054333,16.526936,10.0
14-02-16_12:17:43,2.6551697,1.9297266,9.698911,0.04417758,-0.04963919,0.18739812,41.103264,-24.054333,16.526936,14.0
14-02-16_12:17:43,2.6551697,1.9297266,9.698911,0.04417758,-0.04963919,0.18739812,39.463837,-26.452742,17.478205,14.0
14-02-16_12:17:43,2.6551697,1.9297266,9.698911,0.04417758,-0.04963919,0.18739812,39.463837,-26.452742,17.478205,18.0
