14-02-16_12:18:19,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,0.0
14-02-16_12:18:27,3.1603463,-0.31603462,12.641385,-0.23186466,-0.51692647,-0.40148166,36.77936,-20.307442,11.158734,50.0
14-02-16_12:18:27,3.1603463,-0.31603462,12.641385,-0.23186466,-0.51692647,-0.40148166,36.77936,-20.307442,11.158734,26.0
14-02-16_12:18:27,3.1603463,-0.31603462,12.641385,-0.23186466,-0.51692647,-0.40148166,40.218792,-17.561222,12.46234,26.0
14-02-16_12:18:27,3.1603463,-0.31603462,12.641385,-0.23186466,-0.51692647,-0.40148166,40.218792,-17.561222,12.46234,18.0
14-02-16_12:18:27,3.1603463,-0.31603462,12.641385,-0.9732887,-0.29535148,-1.6659505,40.218792,-17.561222,12.46234,18.0
14-02-16_12:18:27,-1.0151415,0.4213795,7.074866,-0.9732887,-0.29535148,-1.6659505,40.218792,-17.561222,12.46234,18.0
14-02-16_12:18:27,-1.0151415,0.4213795,7.074866,-0.9732887,-0.29535148,-1.6659505,40.218792,-17.561222,12.46234,4.0
14-02-16_12:18:27,-1.0151415,0.4213795,7.074866,-0.9732887,-0.29535148,-1.6659505,42.427982,-14.843434,14.395392,4.0
14-02-16_12:18:27,-1.0151415,0.4213795,7.074866,-0.9732887,-0.29535148,-1.6659505,42.427982,-14.843434,14.395392,0.0
14-02-16_12:18:27,-1.0151415,0.4213795,7.074866,0.24217801,-0.06845016,-1.2185395,42.427982,-14.843434,14.395392,0.0
14-02-16_12:18:27,-1.8914193,1.7609353,12.838906,0.24217801,-0.06845016,-1.2185395,42.427982,-14.843434,14.395392,0.0
14-02-16_12:18:27,-1.8914193,1.7609353,12.838906,0.24217801,-0.06845016,-1.2185395,43.282375,-11.0029335,16.460842,0.0
14-02-16_12:18:27,-1.8914193,1.7609353,12.838906,0.24217801,-0.06845016,-1.2185395,43.282375,-11.0029335,16.460842,2.0
14-02-16_12:18:27,-1.8914193,1.7609353,12.838906,-0.29365,0.16271222,-0.09042444,43.282375,-11.0029335,16.460842,2.0
14-02-16_12:18:27,-1.922544,0.7062895,12.290634,-0.29365,0.16271222,-0.09042444,43.282375,-11.0029335,16.460842,2.0
14-02-16_12:18:27,-1.922544,0.7062895,12.290634,-0.29365,0.16271222,-0.09042444,43.282375,-11.0029335,16.460842,0.0
14-02-16_12:18:28,-1.922544,0.7062895,12.290634,-0.29365,0.16271222,-0.09042444,43.295845,-5.8524017,18.5353,0.0
14-02-16_12:18:28,-1.922544,0.7062895,12.290634,0.012080898,0.16271222,1.1783055,43.295845,-5.8524017,18.5353,0.0
14-02-16_12:18:28,-0.79487497,0.6332663,7.350199,0.012080898,0.16271222,1.1783055,43.295845,-5.8524017,18.5353,0.0
14-02-16_12:18:28,-0.79487497,0.6332663,7.350199,0.012080898,0.16271222,1.1783055,43.295845,-5.8524017,18.5353,2.0
14-02-16_12:18:28,-0.79487497,0.6332663,7.350199,0.012080898,0.16271222,1.1783055,43.49888,-0.3699988,20.813744,2.0
14-02-16_12:18:28,-0.79487497,0.6332663,7.350199,0.8301992,0.12330995,0.853407,43.49888,-0.3699988,20.813744,2.0
14-02-16_12:18:28,1.9835961,-0.40462008,14.113819,0.8301992,0.12330995,0.853407,43.49888,-0.3699988,20.813744,2.0
14-02-16_12:18:28,1.9835961,-0.40462008,14.113819,0.8301992,0.12330995,0.853407,44.527546,3.9299242,23.010746,2.0
14-02-16_12:18:28,1.9835961,-0.40462008,14.113819,0.8301992,0.12330995,0.853407,44.527546,3.9299242,23.010746,6.0
14-02-16_12:18:28,1.9835961,-0.40462008,14.113819,-0.44385707,0.1158531,-0.58150417,44.527546,3.9299242,23.010746,6.0
14-02-16_12:18:28,0.142455,1.4736311,8.860941,-0.44385707,0.1158531,-0.58150417,44.527546,3.9299242,23.010746,6.0
14-02-16_12:18:28,0.142455,1.4736311,8.860941,-0.44385707,0.1158531,-0.58150417,44.527546,3.9299242,23.010746,2.0
14-02-16_12:18:28,0.142455,1.4736311,8.860941,-0.44385707,0.1158531,-0.58150417,46.068558,6.0303497,24.288551,2.0
14-02-16_12:18:28,0.142455,1.4736311,8.860941,0.21980266,0.5227841,-0.5804389,46.068558,6.0303497,24.288551,2.0
14-02-16_12:18:28,-0.05746084,1.673547,7.5908165,0.21980266,0.5227841,-0.5804389,46.068558,6.0303497,24.288551,2.0
14-02-16_12:18:28,-0.05746084,1.673547,7.5908165,0.21980266,0.5227841,-0.5804389,46.068558,6.0303497,24.288551,4.0
14-02-16_12:18:28,-0.05746084,1.673547,7.5908165,0.21980266,0.5227841,-0.5804389,48.002842,6.779981,24.214577,4.0
14-02-16_12:18:28,-0.05746084,1.673547,7.5908165,0.21980266,0.5227841,-0.5804389,48.002842,6.779981,24.214577,0.0
14-02-16_12:18:28,-0.05746084,1.673547,7.5908165,0.20169078,-0.5222339,-0.5026708,48.002842,6.779981,24.214577,0.0
14-02-16_12:18:28,-4.5884876,2.4277205,14.681245,0.20169078,-0.5222339,-0.5026708,48.002842,6.779981,24.214577,0.0
14-02-16_12:18:29,-4.5884876,2.4277205,14.681245,0.20169078,-0.5222339,-0.5026708,50.360615,7.3299303,22.924051,0.0
14-02-16_12:18:29,-4.5884876,2.4277205,14.681245,-0.57701755,0.18510167,0.94715405,50.360615,7.3299303,22.924051,0.0
14-02-16_12:18:29,-0.50397944,0.49559975,8.165425,-0.57701755,0.18510167,0.94715405,50.360615,7.3299303,22.924051,0.0
14-02-16_12:18:29,-0.50397944,0.49559975,8.165425,-0.57701755,0.18510167,0.94715405,52.602367,7.8653445,20.936829,0.0
14-02-16_12:18:29,-0.50397944,0.49559975,8.165425,0.31141302,0.119055286,0.7202527,52.602367,7.8653445,20.936829,0.0
14-02-16_12:18:29,0.9684546,-0.9828198,12.316971,0.31141302,0.119055286,0.7202527,52.602367,7.8653445,20.936829,0.0
14-02-16_12:18:29,0.9684546,-0.9828198,12.316971,0.31141302,0.119055286,0.7202527,54.361423,8.139366,19.224703,0.0
14-02-16_12:18:29,0.9684546,-0.9828198,12.316971,-0.57594985,-0.29533896,-0.66885585,54.361423,8.139366,19.224703,0.0
14-02-16_12:18:29,0.82240826,-0.9995792,13.017275,-0.57594985,-0.29533896,-0.66885585,54.361423,8.139366,19.224703,0.0
14-02-16_12:18:29,0.82240826,-0.9995792,13.017275,-0.57594985,-0.29533896,-0.66885585,55.73143,7.7806735,18.535496,0.0
14-02-16_12:18:29,0.82240826,-0.9995792,13.017275,-0.30111164,-0.0758945,-1.3090798,55.73143,7.7806735,18.535496,0.0
14-02-16_12:18:29,-1.0761937,1.3718776,5.4779334,-0.30111164,-0.0758945,-1.3090798,55.73143,7.7806735,18.535496,0.0
14-02-16_12:18:29,-1.0761937,1.3718776,5.4779334,-0.30111164,-0.0758945,-1.3090798,55.73143,7.7806735,18.535496,2.0
14-02-16_12:18:29,-1.0761937,1.3718776,5.4779334,-0.30111164,-0.0758945,-1.3090798,56.396984,7.669181,18.784683,2.0
14-02-16_12:18:29,-1.0761937,1.3718776,5.4779334,-0.30111164,-0.0758945,-1.3090798,56.396984,7.669181,18.784683,0.0
14-02-16_12:18:29,-1.0761937,1.3718776,5.4779334,0.4530956,-0.1685725,-1.0108057,56.396984,7.669181,18.784683,0.0
14-02-16_12:18:29,-3.052607,0.35673606,14.550761,0.4530956,-0.1685725,-1.0108057,56.396984,7.669181,18.784683,0.0
14-02-16_12:18:30,-3.052607,0.35673606,14.550761,0.4530956,-0.1685725,-1.0108057,55.744816,9.240164,19.358479,0.0
14-02-16_12:18:30,-3.052607,0.35673606,14.550761,-0.14985368,0.051962268,0.32931158,55.744816,9.240164,19.358479,0.0
14-02-16_12:18:30,-3.3303347,0.79128367,9.850943,-0.14985368,0.051962268,0.32931158,55.744816,9.240164,19.358479,0.0
14-02-16_12:18:30,-3.3303347,0.79128367,9.850943,-0.14985368,0.051962268,0.32931158,53.924347,12.48313,19.891237,0.0
14-02-16_12:18:30,-3.3303347,0.79128367,9.850943,0.23364152,0.43226168,1.4371866,53.924347,12.48313,19.891237,0.0
14-02-16_12:18:30,-0.33877954,0.24540567,6.9982514,0.23364152,0.43226168,1.4371866,53.924347,12.48313,19.891237,0.0
14-02-16_12:18:30,-0.33877954,0.24540567,6.9982514,0.23364152,0.43226168,1.4371866,53.924347,12.48313,19.891237,4.0
14-02-16_12:18:30,-0.33877954,0.24540567,6.9982514,0.23364152,0.43226168,1.4371866,52.095985,16.196064,20.472141,4.0
14-02-16_12:18:30,-0.33877954,0.24540567,6.9982514,0.6395073,0.17766348,1.0526261,52.095985,16.196064,20.472141,4.0
14-02-16_12:18:30,1.0630256,-1.471237,14.150929,0.6395073,0.17766348,1.0526261,52.095985,16.196064,20.472141,4.0
14-02-16_12:18:30,1.0630256,-1.471237,14.150929,0.6395073,0.17766348,1.0526261,51.731007,18.260239,21.266209,4.0
14-02-16_12:18:30,1.0630256,-1.471237,14.150929,0.6395073,0.17766348,1.0526261,51.731007,18.260239,21.266209,2.0
14-02-16_12:18:30,1.0630256,-1.471237,14.150929,-0.8710257,-0.3155851,-0.5175918,51.731007,18.260239,21.266209,2.0
14-02-16_12:18:30,-0.48123455,1.7166426,8.556877,-0.8710257,-0.3155851,-0.5175918,51.731007,18.260239,21.266209,2.0
14-02-16_12:18:30,-0.48123455,1.7166426,8.556877,-0.8710257,-0.3155851,-0.5175918,51.731007,18.260239,21.266209,0.0
14-02-16_12:18:30,-0.48123455,1.7166426,8.556877,-0.8710257,-0.3155851,-0.5175918,53.11867,17.528276,22.235828,0.0
14-02-16_12:18:30,-0.48123455,1.7166426,8.556877,-0.8710257,-0.3155851,-0.5175918,53.11867,17.528276,22.235828,4.0
14-02-16_12:18:30,-0.48123455,1.7166426,8.556877,0.37852946,0.15419649,-0.90854377,53.11867,17.528276,22.235828,4.0
14-02-16_12:18:30,-0.9696517,1.5801731,7.04015,0.37852946,0.15419649,-0.90854377,53.11867,17.528276,22.235828,4.0
14-02-16_12:18:30,-0.9696517,1.5801731,7.04015,0.37852946,0.15419649,-0.90854377,53.11867,17.528276,22.235828,6.0
14-02-16_12:18:31,-0.9696517,1.5801731,7.04015,0.37852946,0.15419649,-0.90854377,55.027435,15.638795,22.924137,6.0
14-02-16_12:18:31,-0.9696517,1.5801731,7.04015,0.20595662,-0.3965452,-0.22890508,55.027435,15.638795,22.924137,6.0
14-02-16_12:18:31,-3.4141316,0.82121116,12.73835,0.20595662,-0.3965452,-0.22890508,55.027435,15.638795,22.924137,6.0
14-02-16_12:18:31,-3.4141316,0.82121116,12.73835,0.20595662,-0.3965452,-0.22890508,55.027435,15.638795,22.924137,4.0
14-02-16_12:18:31,-3.4141316,0.82121116,12.73835,0.20595662,-0.3965452,-0.22890508,56.089664,14.494287,22.7315,4.0
14-02-16_12:18:31,-3.4141316,0.82121116,12.73835,-0.19033585,0.12227611,1.4925841,56.089664,14.494287,22.7315,4.0
14-02-16_12:18:31,0.08738836,1.520318,8.25401,-0.19033585,0.12227611,1.4925841,56.089664,14.494287,22.7315,4.0
14-02-16_12:18:31,0.08738836,1.520318,8.25401,-0.19033585,0.12227611,1.4925841,56.089664,14.494287,22.7315,2.0
14-02-16_12:18:31,0.08738836,1.520318,8.25401,-0.19033585,0.12227611,1.4925841,56.157906,14.2373085,21.694386,2.0
14-02-16_12:18:31,0.08738836,1.520318,8.25401,0.2517489,0.09351397,1.142112,56.157906,14.2373085,21.694386,2.0
14-02-16_12:18:31,0.81043726,0.9840169,12.146982,0.2517489,0.09351397,1.142112,56.157906,14.2373085,21.694386,2.0
14-02-16_12:18:31,0.81043726,0.9840169,12.146982,0.2517489,0.09351397,1.142112,56.157906,14.2373085,21.694386,6.0
14-02-16_12:18:31,0.81043726,0.9840169,12.146982,0.2517489,0.09351397,1.142112,56.298775,13.754015,20.294308,6.0
14-02-16_12:18:31,0.81043726,0.9840169,12.146982,0.07811078,-0.038578816,0.16100353,56.298775,13.754015,20.294308,6.0
14-02-16_12:18:31,2.0207062,-0.260968,12.26789,0.07811078,-0.038578816,0.16100353,56.298775,13.754015,20.294308,6.0
14-02-16_12:18:31,2.0207062,-0.260968,12.26789,0.07811078,-0.038578816,0.16100353,56.298775,13.754015,20.294308,8.0
14-02-16_12:18:31,2.0207062,-0.260968,12.26789,0.07811078,-0.038578816,0.16100353,57.13102,11.592247,18.833078,8.0
14-02-16_12:18:31,2.0207062,-0.260968,12.26789,0.07811078,-0.038578816,0.16100353,57.13102,11.592247,18.833078,10.0
14-02-16_12:18:31,2.0207062,-0.260968,12.26789,-0.704861,-0.2718656,-1.148203,57.13102,11.592247,18.833078,10.0
14-02-16_12:18:31,0.49320555,0.5267244,7.5644803,-0.704861,-0.2718656,-1.148203,57.13102,11.592247,18.833078,10.0
14-02-16_12:18:31,0.49320555,0.5267244,7.5644803,-0.704861,-0.2718656,-1.148203,57.13102,11.592247,18.833078,14.0
14-02-16_12:18:32,0.49320555,0.5267244,7.5644803,-0.704861,-0.2718656,-1.148203,58.211185,7.9845786,17.35149,14.0
14-02-16_12:18:32,0.49320555,0.5267244,7.5644803,0.106870525,0.09138957,-1.4890876,58.211185,7.9845786,17.35149,14.0
14-02-16_12:18:32,-0.9995792,2.4636335,10.949882,0.106870525,0.09138957,-1.4890876,58.211185,7.9845786,17.35149,14.0
14-02-16_12:18:32,-0.9995792,2.4636335,10.949882,0.106870525,0.09138957,-1.4890876,58.964973,5.2912974,15.559626,14.0
14-02-16_12:18:32,-0.9995792,2.4636335,10.949882,0.12071896,0.10949906,-0.7103793,58.964973,5.2912974,15.559626,14.0
14-02-16_12:18:32,-0.6871359,0.94331545,14.383166,0.12071896,0.10949906,-0.7103793,58.964973,5.2912974,15.559626,14.0
14-02-16_12:18:32,-0.6871359,0.94331545,14.383166,0.12071896,0.10949906,-0.7103793,58.964973,5.2912974,15.559626,12.0
14-02-16_12:18:32,-0.6871359,0.94331545,14.383166,0.12071896,0.10949906,-0.7103793,59.215736,5.3494115,13.141264,12.0
14-02-16_12:18:32,-0.6871359,0.94331545,14.383166,0.18356717,0.14465918,0.6084218,59.215736,5.3494115,13.141264,12.0
14-02-16_12:18:32,-2.100912,-0.34237084,9.246407,0.18356717,0.14465918,0.6084218,59.215736,5.3494115,13.141264,12.0
14-02-16_12:18:32,-2.100912,-0.34237084,9.246407,0.18356717,0.14465918,0.6084218,59.215736,5.3494115,13.141264,16.0
14-02-16_12:18:32,-2.100912,-0.34237084,9.246407,0.18356717,0.14465918,0.6084218,59.08588,7.2626705,10.135383,16.0
14-02-16_12:18:32,-2.100912,-0.34237084,9.246407,0.18356717,0.14465918,0.6084218,59.08588,7.2626705,10.135383,14.0
14-02-16_12:18:32,-2.100912,-0.34237084,9.246407,0.15160923,0.19259608,1.3157574,59.08588,7.2626705,10.135383,14.0
14-02-16_12:18:32,0.40102878,1.9644425,7.7787614,0.15160923,0.19259608,1.3157574,59.08588,7.2626705,10.135383,14.0
14-02-16_12:18:32,0.40102878,1.9644425,7.7787614,0.15160923,0.19259608,1.3157574,59.08588,7.2626705,10.135383,12.0
14-02-16_12:18:32,0.40102878,1.9644425,7.7787614,0.15160923,0.19259608,1.3157574,58.51953,8.248063,7.3614726,12.0
14-02-16_12:18:32,0.40102878,1.9644425,7.7787614,0.3465526,-0.18450753,0.6148134,58.51953,8.248063,7.3614726,12.0
14-02-16_12:18:32,0.6787562,2.9484594,10.997766,0.3465526,-0.18450753,0.6148134,58.51953,8.248063,7.3614726,12.0
14-02-16_12:18:32,0.6787562,2.9484594,10.997766,0.3465526,-0.18450753,0.6148134,58.51953,8.248063,7.3614726,18.0
14-02-16_12:18:33,0.6787562,2.9484594,10.997766,0.3465526,-0.18450753,0.6148134,57.172253,6.7312365,5.9155455,18.0
14-02-16_12:18:33,0.6787562,2.9484594,10.997766,0.3465526,-0.18450753,0.6148134,57.172253,6.7312365,5.9155455,20.0
14-02-16_12:18:33,0.6787562,2.9484594,10.997766,-0.0039241677,-0.2356277,0.03744751,57.172253,6.7312365,5.9155455,20.0
14-02-16_12:18:33,1.328782,1.5658079,14.201207,-0.0039241677,-0.2356277,0.03744751,57.172253,6.7312365,5.9155455,20.0
14-02-16_12:18:33,1.328782,1.5658079,14.201207,-0.0039241677,-0.2356277,0.03744751,55.075394,3.2226815,5.9344454,20.0
14-02-16_12:18:33,1.328782,1.5658079,14.201207,-0.083819,-0.033227462,-0.082927376,55.075394,3.2226815,5.9344454,20.0
14-02-16_12:18:33,1.353921,1.0259154,8.9842415,-0.083819,-0.033227462,-0.082927376,55.075394,3.2226815,5.9344454,20.0
14-02-16_12:18:33,1.353921,1.0259154,8.9842415,-0.083819,-0.033227462,-0.082927376,55.075394,3.2226815,5.9344454,28.0
14-02-16_12:18:33,1.353921,1.0259154,8.9842415,-0.083819,-0.033227462,-0.082927376,52.565506,-1.0044336,6.797654,28.0
14-02-16_12:18:33,1.353921,1.0259154,8.9842415,-0.083819,-0.033227462,-0.082927376,52.565506,-1.0044336,6.797654,30.0
14-02-16_12:18:33,1.353921,1.0259154,8.9842415,0.05360011,0.16810751,-0.3098287,52.565506,-1.0044336,6.797654,30.0
14-02-16_12:18:33,0.33758244,2.7329812,10.30225,0.05360011,0.16810751,-0.3098287,52.565506,-1.0044336,6.797654,30.0
14-02-16_12:18:33,0.33758244,2.7329812,10.30225,0.05360011,0.16810751,-0.3098287,52.565506,-1.0044336,6.797654,34.0
14-02-16_12:18:33,0.33758244,2.7329812,10.30225,0.05360011,0.16810751,-0.3098287,50.074787,-4.5894675,7.901467,34.0
14-02-16_12:18:33,0.33758244,2.7329812,10.30225,0.05360011,0.16810751,-0.3098287,50.074787,-4.5894675,7.901467,28.0
14-02-16_12:18:33,0.33758244,2.7329812,10.30225,0.1856929,-0.057728544,-0.26082653,50.074787,-4.5894675,7.901467,28.0
14-02-16_12:18:33,-0.39145198,3.1543608,10.757148,0.1856929,-0.057728544,-0.26082653,50.074787,-4.5894675,7.901467,28.0
14-02-16_12:18:33,-0.39145198,3.1543608,10.757148,0.1856929,-0.057728544,-0.26082653,50.074787,-4.5894675,7.901467,26.0
14-02-16_12:18:33,-0.39145198,3.1543608,10.757148,0.1856929,-0.057728544,-0.26082653,48.094536,-6.844739,8.893431,26.0
14-02-16_12:18:33,-0.39145198,3.1543608,10.757148,0.1856929,-0.057728544,-0.26082653,48.094536,-6.844739,8.893431,30.0
14-02-16_12:18:33,-0.39145198,3.1543608,10.757148,0.091949634,0.14999802,0.21960773,48.094536,-6.844739,8.893431,30.0
14-02-16_12:18:33,-0.39624038,2.005144,11.067198,0.091949634,0.14999802,0.21960773,48.094536,-6.844739,8.893431,30.0
14-02-16_12:18:33,-0.39624038,2.005144,11.067198,0.091949634,0.14999802,0.21960773,48.094536,-6.844739,8.893431,34.0
